rank,host,core,stage,count,sum_us,max_us,start_us,end_us,aux0,aux1,aux2,aux3
1,rank1,63,udma_post,7,7.822,1.364,108.716,120.82199096679688,39424,7,1,0
1,rank1,63,udma_quiet,5,5.336,1.847,122.246,128.66201782226562,5,0,0,0
1,rank1,63,local_rx_wait,1,0.346,0.346,129.085,129.43099975585938,0,0,0,0
1,rank1,63,global_round_wait,1,3.977,3.977,100.585,104.56201171875,0,0,0,0
1,rank1,63,start_gate,1,99.069,99.069,1.323,100.39199829101562,0,0,0,0
2,rank2,0,kernel_total,1,6.773,6.773,92.477,99.25,0,0,0,0
2,rank2,0,pack_total,1,5.748,5.748,92.571,98.31900024414062,0,0,0,0
2,rank2,0,pack_input_wait,4,0.09,0.023,92.874,96.27999877929688,40960,0,0,0
2,rank2,0,pack_quantize,4,1.279,0.384,92.969,96.69097900390625,20480,44,0,0
2,rank2,0,pack_tx_publish,4,0.888,0.224,94.435,97.99798583984375,0,4,4,256
2,rank2,0,receive_total,1,0.561,0.561,98.503,99.06399536132812,0,0,0,0
2,rank2,0,start_gate,1,90.689,90.689,1.687,92.37600708007812,0,0,0,0
2,rank2,0,pack_tx_data_submit,4,0.082,0.021,93.46,96.84799194335938,22528,0,0,0
2,rank2,0,pack_first_tx_ready,1,2.207,2.207,92.584,94.79098510742188,0,0,0,0
2,rank2,0,pack_mte3_exposed_wait,4,0.01,0.003,94.349,97.48699951171875,22528,0,0,0
2,rank2,1,kernel_total,1,29.237,29.237,91.679,120.91598510742188,0,0,0,0
2,rank2,1,pack_total,1,6.903,6.903,91.774,98.677001953125,0,0,0,0
2,rank2,1,pack_input_wait,5,0.113,0.023,92.144,96.80099487304688,51200,0,0,0
2,rank2,1,pack_quantize,5,1.552,0.33,92.243,97.23397827148438,25600,55,0,0
2,rank2,1,pack_tx_publish,5,1.019,0.225,93.673,98.36398315429688,0,5,5,320
2,rank2,1,receive_total,1,21.846,21.846,98.879,120.72500610351562,0,0,0,0
2,rank2,1,rx_flag_poll_wait,1,16.84,16.84,99.298,116.13800048828125,8,39,33,429
2,rank2,1,rx_unpack_wait,6,1.046,0.329,116.428,119.53799438476562,31680,0,0,0
2,rank2,1,rx_unpack_dequant_clear,7,0.647,0.17,116.931,119.92398071289062,30720,66,0,0
2,rank2,1,rx_output,1,0.344,0.344,120.032,120.37600708007812,10240,0,0,0
2,rank2,1,start_gate,1,89.624,89.624,1.954,91.5780029296875,0,0,0,0
2,rank2,1,pack_tx_data_submit,5,0.103,0.021,92.681,97.38998413085938,28160,0,0,0
2,rank2,1,pack_first_tx_ready,1,2.239,2.239,91.787,94.0260009765625,4,0,0,0
2,rank2,1,pack_mte3_exposed_wait,5,0.012,0.003,93.583,98.01300048828125,28160,0,0,0
2,rank2,2,kernel_total,1,29.088,29.088,91.336,120.42398071289062,0,0,0,0
2,rank2,2,pack_total,1,5.902,5.902,91.43,97.33200073242188,0,0,0,0
2,rank2,2,pack_input_wait,4,0.088,0.022,91.737,94.9639892578125,40960,0,0,0
2,rank2,2,pack_quantize,4,1.236,0.329,91.837,95.375,20480,44,0,0
2,rank2,2,pack_tx_publish,4,0.866,0.337,93.245,96.82598876953125,0,4,4,256
2,rank2,2,receive_total,1,22.709,22.709,97.537,120.24600219726562,0,0,0,0
2,rank2,2,rx_flag_poll_wait,1,17.631,17.631,97.938,115.56900024414062,12,40,34,440
2,rank2,2,rx_unpack_wait,6,1.062,0.376,115.884,119.00799560546875,31680,0,0,0
2,rank2,2,rx_unpack_dequant_clear,7,0.646,0.167,116.429,119.4019775390625,30720,66,0,0
2,rank2,2,rx_output,1,0.382,0.382,119.499,119.8809814453125,10240,0,0,0
2,rank2,2,start_gate,1,88.049,88.049,3.182,91.23098754882812,0,0,0,0
2,rank2,2,pack_tx_data_submit,4,0.084,0.021,92.274,95.531982421875,22528,0,0,0
2,rank2,2,pack_first_tx_ready,1,2.136,2.136,91.443,93.5789794921875,9,0,0,0
2,rank2,2,pack_mte3_exposed_wait,4,0.009,0.003,93.159,96.15298461914062,22528,0,0,0
2,rank2,3,kernel_total,1,24.856,24.856,91.639,116.4949951171875,0,0,0,0
2,rank2,3,pack_total,1,7.009,7.009,91.735,98.74398803710938,0,0,0,0
2,rank2,3,pack_input_wait,5,0.114,0.023,92.103,96.67898559570312,51200,0,0,0
2,rank2,3,pack_quantize,5,1.542,0.334,92.203,97.10699462890625,25600,55,0,0
2,rank2,3,pack_tx_publish,5,1.112,0.251,93.614,98.4329833984375,0,5,5,320
2,rank2,3,receive_total,1,17.388,17.388,98.927,116.31500244140625,0,0,0,0
2,rank2,3,rx_flag_poll_wait,1,12.134,12.134,99.328,111.46200561523438,6,28,22,308
2,rank2,3,rx_unpack_wait,6,1.154,0.382,111.787,114.99899291992188,31680,0,0,0
2,rank2,3,rx_unpack_dequant_clear,7,0.647,0.168,112.342,115.38998413085938,30720,66,0,0
2,rank2,3,rx_output,1,0.362,0.362,115.486,115.84799194335938,10240,0,0,0
2,rank2,3,start_gate,1,88.313,88.313,3.225,91.53799438476562,0,0,0,0
2,rank2,3,pack_tx_data_submit,5,0.102,0.021,92.634,97.26199340820312,28160,0,0,0
2,rank2,3,pack_first_tx_ready,1,2.235,2.235,91.747,93.98199462890625,13,0,0,0
2,rank2,3,pack_mte3_exposed_wait,5,0.012,0.003,93.527,97.92898559570312,28160,0,0,0
2,rank2,4,kernel_total,1,6.756,6.756,91.7,98.45599365234375,0,0,0,0
2,rank2,4,pack_total,1,5.761,5.761,91.795,97.55599975585938,0,0,0,0
2,rank2,4,pack_input_wait,4,0.089,0.023,92.098,95.48800659179688,40960,0,0,0
2,rank2,4,pack_quantize,4,1.238,0.33,92.197,95.89797973632812,20480,44,0,0
2,rank2,4,pack_tx_publish,4,1.004,0.288,93.603,97.22900390625,0,4,4,256
2,rank2,4,receive_total,1,0.525,0.525,97.741,98.2659912109375,0,0,0,0
2,rank2,4,start_gate,1,89.562,89.562,2.037,91.5989990234375,0,0,0,0
2,rank2,4,pack_tx_data_submit,4,0.083,0.021,92.624,96.05499267578125,22528,0,0,0
2,rank2,4,pack_first_tx_ready,1,2.162,2.162,91.807,93.968994140625,18,0,0,0
2,rank2,4,pack_mte3_exposed_wait,4,0.008,0.003,93.517,96.76498413085938,22528,0,0,0
2,rank2,5,kernel_total,1,25.94,25.94,92.426,118.36599731445312,0,0,0,0
2,rank2,5,pack_total,1,6.92,6.92,92.521,99.44097900390625,0,0,0,0
2,rank2,5,pack_input_wait,5,0.113,0.023,92.828,97.54998779296875,51200,0,0,0
2,rank2,5,pack_quantize,5,1.591,0.377,92.927,97.97500610351562,25600,55,0,0
2,rank2,5,pack_tx_publish,5,1.074,0.24,94.399,99.12298583984375,0,5,5,320
2,rank2,5,receive_total,1,18.523,18.523,99.647,118.16998291015625,0,0,0,0
2,rank2,5,rx_flag_poll_wait,1,13.568,13.568,100.035,113.60299682617188,13,31,25,341
2,rank2,5,rx_unpack_wait,6,0.991,0.399,113.899,116.989990234375,31680,0,0,0
2,rank2,5,rx_unpack_dequant_clear,7,0.66,0.175,114.467,117.375,30720,66,0,0
2,rank2,5,rx_output,1,0.341,0.341,117.475,117.81597900390625,10240,0,0,0
2,rank2,5,start_gate,1,90.256,90.256,2.064,92.32000732421875,0,0,0,0
2,rank2,5,pack_tx_data_submit,5,0.101,0.021,93.411,98.1300048828125,28160,0,0,0
2,rank2,5,pack_first_tx_ready,1,2.226,2.226,92.533,94.75900268554688,22,0,0,0
2,rank2,5,pack_mte3_exposed_wait,5,0.011,0.003,94.307,98.76998901367188,28160,0,0,0
2,rank2,6,kernel_total,1,28.655,28.655,91.214,119.86898803710938,0,0,0,0
2,rank2,6,pack_total,1,6.775,6.775,91.308,98.0830078125,0,0,0,0
2,rank2,6,pack_input_wait,5,0.111,0.023,91.614,96.17599487304688,51200,0,0,0
2,rank2,6,pack_quantize,5,1.548,0.331,91.713,96.60400390625,25600,55,0,0
2,rank2,6,pack_tx_publish,5,0.926,0.237,93.116,97.75900268554688,0,5,5,320
2,rank2,6,receive_total,1,21.425,21.425,98.263,119.68798828125,0,0,0,0
2,rank2,6,rx_flag_poll_wait,1,16.217,16.217,98.66,114.87698364257812,9,38,32,418
2,rank2,6,rx_unpack_wait,6,1.089,0.314,115.177,118.37799072265625,31680,0,0,0
2,rank2,6,rx_unpack_dequant_clear,7,0.67,0.172,115.658,118.7760009765625,30720,66,0,0
2,rank2,6,rx_output,1,0.351,0.351,118.877,119.22799682617188,10240,0,0,0
2,rank2,6,start_gate,1,88.37,88.37,2.738,91.10800170898438,0,0,0,0
2,rank2,6,pack_tx_data_submit,5,0.103,0.021,92.141,96.77398681640625,28160,0,0,0
2,rank2,6,pack_first_tx_ready,1,2.158,2.158,91.321,93.47900390625,27,0,0,0
2,rank2,6,pack_mte3_exposed_wait,5,0.011,0.004,93.026,97.30099487304688,28160,0,0,0
2,rank2,7,kernel_total,1,29.319,29.319,91.261,120.57998657226562,0,0,0,0
2,rank2,7,pack_total,1,5.634,5.634,91.43,97.06399536132812,0,0,0,0
2,rank2,7,pack_input_wait,4,0.09,0.023,91.737,95.11898803710938,40960,0,0,0
2,rank2,7,pack_quantize,4,1.234,0.332,91.836,95.52499389648438,20480,44,0,0
2,rank2,7,pack_tx_publish,4,0.669,0.223,93.274,96.6409912109375,0,4,4,256
2,rank2,7,receive_total,1,23.147,23.147,97.25,120.39700317382812,0,0,0,0
2,rank2,7,rx_flag_poll_wait,1,17.958,17.958,97.648,115.60598754882812,10,42,36,462
2,rank2,7,rx_unpack_wait,6,1.071,0.348,115.932,119.093994140625,31680,0,0,0
2,rank2,7,rx_unpack_dequant_clear,7,0.659,0.173,116.463,119.47998046875,30720,66,0,0
2,rank2,7,rx_output,1,0.354,0.354,119.584,119.93798828125,10240,0,0,0
2,rank2,7,start_gate,1,88.385,88.385,2.774,91.15899658203125,0,0,0,0
2,rank2,7,pack_tx_data_submit,4,0.081,0.021,92.276,95.68499755859375,22528,0,0,0
2,rank2,7,pack_first_tx_ready,1,2.181,2.181,91.443,93.62399291992188,32,0,0,0
2,rank2,7,pack_mte3_exposed_wait,4,0.009,0.003,93.184,96.21298217773438,22528,0,0,0
2,rank2,8,kernel_total,1,7.779,7.779,91.436,99.21499633789062,0,0,0,0
2,rank2,8,pack_total,1,6.746,6.746,91.53,98.2760009765625,0,0,0,0
2,rank2,8,pack_input_wait,5,0.112,0.023,91.836,96.38800048828125,51200,0,0,0
2,rank2,8,pack_quantize,5,1.543,0.331,91.936,96.81100463867188,25600,55,0,0
2,rank2,8,pack_tx_publish,5,0.928,0.233,93.353,97.96200561523438,0,5,5,320
2,rank2,8,receive_total,1,0.539,0.539,98.473,99.01199340820312,0,0,0,0
2,rank2,8,start_gate,1,89.532,89.532,1.802,91.333984375,0,0,0,0
2,rank2,8,pack_tx_data_submit,5,0.102,0.021,92.363,96.96200561523438,28160,0,0,0
2,rank2,8,pack_first_tx_ready,1,2.165,2.165,91.543,93.7080078125,36,0,0,0
2,rank2,8,pack_mte3_exposed_wait,5,0.011,0.003,93.263,97.61898803710938,28160,0,0,0
2,rank2,9,kernel_total,1,32.442,32.442,92.307,124.74899291992188,0,0,0,0
2,rank2,9,pack_total,1,5.402,5.402,92.401,97.802978515625,0,0,0,0
2,rank2,9,pack_input_wait,4,0.09,0.023,92.706,95.95199584960938,40960,0,0,0
2,rank2,9,pack_quantize,4,1.239,0.341,92.806,96.3599853515625,20480,44,0,0
2,rank2,9,pack_tx_publish,4,0.697,0.233,94.216,97.48599243164062,0,4,4,256
2,rank2,9,receive_total,1,26.55,26.55,98.0,124.54998779296875,0,0,0,0
2,rank2,9,rx_flag_poll_wait,1,21.644,21.644,98.391,120.03500366210938,22,51,45,561
2,rank2,9,rx_unpack_wait,6,0.835,0.329,120.313,123.23599243164062,31680,0,0,0
2,rank2,9,rx_unpack_dequant_clear,7,0.675,0.186,120.801,123.62698364257812,30720,66,0,0
2,rank2,9,rx_output,1,0.343,0.343,123.724,124.06698608398438,10240,0,0,0
2,rank2,9,start_gate,1,89.615,89.615,2.59,92.20498657226562,0,0,0,0
2,rank2,9,pack_tx_data_submit,4,0.081,0.021,93.255,96.51699829101562,22528,0,0,0
2,rank2,9,pack_first_tx_ready,1,2.154,2.154,92.414,94.5679931640625,41,0,0,0
2,rank2,9,pack_mte3_exposed_wait,4,0.01,0.004,94.129,97.14898681640625,22528,0,0,0
2,rank2,10,kernel_total,1,28.918,28.918,91.23,120.14797973632812,0,0,0,0
2,rank2,10,pack_total,1,6.591,6.591,91.325,97.91598510742188,0,0,0,0
2,rank2,10,pack_input_wait,5,0.112,0.023,91.628,96.15399169921875,51200,0,0,0
2,rank2,10,pack_quantize,5,1.558,0.343,91.727,96.5789794921875,25600,55,0,0
2,rank2,10,pack_tx_publish,5,0.743,0.208,93.175,97.5889892578125,0,5,5,320
2,rank2,10,receive_total,1,21.845,21.845,98.109,119.9539794921875,0,0,0,0
2,rank2,10,rx_flag_poll_wait,1,16.861,16.861,98.493,115.35400390625,10,41,35,451
2,rank2,10,rx_unpack_wait,6,0.949,0.328,115.644,118.6719970703125,31680,0,0,0
2,rank2,10,rx_unpack_dequant_clear,7,0.666,0.183,116.128,119.06298828125,30720,66,0,0
2,rank2,10,rx_output,1,0.34,0.34,119.16,119.5,10240,0,0,0
2,rank2,10,start_gate,1,88.968,88.968,2.161,91.12899780273438,0,0,0,0
2,rank2,10,pack_tx_data_submit,5,0.103,0.021,92.178,96.73599243164062,28160,0,0,0
2,rank2,10,pack_first_tx_ready,1,2.173,2.173,91.337,93.50997924804688,45,0,0,0
2,rank2,10,pack_mte3_exposed_wait,5,0.01,0.003,93.085,97.2659912109375,28160,0,0,0
2,rank2,11,kernel_total,1,28.76,28.76,91.495,120.2550048828125,0,0,0,0
2,rank2,11,pack_total,1,5.645,5.645,91.589,97.23397827148438,0,0,0,0
2,rank2,11,pack_input_wait,4,0.091,0.023,91.893,95.21798706054688,40960,0,0,0
2,rank2,11,pack_quantize,4,1.238,0.33,91.988,95.625,20480,44,0,0
2,rank2,11,pack_tx_publish,4,0.636,0.205,93.421,96.75799560546875,0,4,4,256
2,rank2,11,receive_total,1,22.628,22.628,97.432,120.05999755859375,0,0,0,0
2,rank2,11,rx_flag_poll_wait,1,17.602,17.602,97.828,115.42999267578125,16,41,35,451
2,rank2,11,rx_unpack_wait,6,1.023,0.328,115.72,118.82000732421875,31680,0,0,0
2,rank2,11,rx_unpack_dequant_clear,7,0.664,0.183,116.204,119.21099853515625,30720,66,0,0
2,rank2,11,rx_output,1,0.349,0.349,119.308,119.656982421875,10240,0,0,0
2,rank2,11,start_gate,1,88.066,88.066,3.323,91.38900756835938,0,0,0,0
2,rank2,11,pack_tx_data_submit,4,0.082,0.021,92.414,95.78298950195312,22528,0,0,0
2,rank2,11,pack_first_tx_ready,1,2.148,2.148,91.602,93.75,50,0,0,0
2,rank2,11,pack_mte3_exposed_wait,4,0.009,0.003,93.326,96.30899047851562,22528,0,0,0
2,rank2,12,kernel_total,1,7.685,7.685,91.371,99.05599975585938,0,0,0,0
2,rank2,12,pack_total,1,6.691,6.691,91.466,98.156982421875,0,0,0,0
2,rank2,12,pack_input_wait,5,0.112,0.023,91.772,96.2760009765625,51200,0,0,0
2,rank2,12,pack_quantize,5,1.544,0.332,91.867,96.69699096679688,25600,55,0,0
2,rank2,12,pack_tx_publish,5,0.864,0.215,93.272,97.82098388671875,0,5,5,320
2,rank2,12,receive_total,1,0.539,0.539,98.334,98.87298583984375,0,0,0,0
2,rank2,12,start_gate,1,88.286,88.286,2.979,91.26498413085938,0,0,0,0
2,rank2,12,pack_tx_data_submit,5,0.105,0.021,92.295,96.85299682617188,28160,0,0,0
2,rank2,12,pack_first_tx_ready,1,2.131,2.131,91.478,93.60897827148438,54,0,0,0
2,rank2,12,pack_mte3_exposed_wait,5,0.01,0.003,93.186,97.4739990234375,28160,0,0,0
2,rank2,13,kernel_total,1,26.657,26.657,91.769,118.42599487304688,0,0,0,0
2,rank2,13,pack_total,1,6.685,6.685,91.864,98.54898071289062,0,0,0,0
2,rank2,13,pack_input_wait,5,0.112,0.023,92.221,96.72299194335938,51200,0,0,0
2,rank2,13,pack_quantize,5,1.562,0.344,92.32,97.14898681640625,25600,55,0,0
2,rank2,13,pack_tx_publish,5,0.888,0.224,93.742,98.25399780273438,0,5,5,320
2,rank2,13,receive_total,1,19.508,19.508,98.73,118.23800659179688,0,0,0,0
2,rank2,13,rx_flag_poll_wait,1,14.57,14.57,99.135,113.70498657226562,11,34,28,374
2,rank2,13,rx_unpack_wait,6,1.047,0.395,113.981,117.07400512695312,31680,0,0,0
2,rank2,13,rx_unpack_dequant_clear,7,0.648,0.168,114.54,117.47000122070312,30720,66,0,0
2,rank2,13,rx_output,1,0.332,0.332,117.567,117.89898681640625,10240,0,0,0
2,rank2,13,start_gate,1,88.616,88.616,3.052,91.66799926757812,0,0,0,0
2,rank2,13,pack_tx_data_submit,5,0.1,0.02,92.761,97.30099487304688,28160,0,0,0
2,rank2,13,pack_first_tx_ready,1,2.201,2.201,91.877,94.0780029296875,59,0,0,0
2,rank2,13,pack_mte3_exposed_wait,5,0.011,0.003,93.655,97.82098388671875,28160,0,0,0
2,rank2,14,kernel_total,1,31.178,31.178,92.371,123.54898071289062,0,0,0,0
2,rank2,14,pack_total,1,5.361,5.361,92.466,97.82699584960938,0,0,0,0
2,rank2,14,pack_input_wait,4,0.089,0.023,92.771,96.09799194335938,40960,0,0,0
2,rank2,14,pack_quantize,4,1.225,0.329,92.866,96.5050048828125,20480,44,0,0
2,rank2,14,pack_tx_publish,4,0.619,0.209,94.279,97.5050048828125,0,4,4,256
2,rank2,14,receive_total,1,25.359,25.359,98.018,123.37698364257812,0,0,0,0
2,rank2,14,rx_flag_poll_wait,1,20.272,20.272,98.406,118.677978515625,13,49,43,539
2,rank2,14,rx_unpack_wait,6,1.068,0.317,118.987,122.10897827148438,31680,0,0,0
2,rank2,14,rx_unpack_dequant_clear,7,0.644,0.16,119.469,122.5,30720,66,0,0
2,rank2,14,rx_output,1,0.334,0.334,122.593,122.927001953125,10240,0,0,0
2,rank2,14,start_gate,1,90.116,90.116,2.154,92.26998901367188,0,0,0,0
2,rank2,14,pack_tx_data_submit,4,0.081,0.021,93.292,96.66497802734375,22528,0,0,0
2,rank2,14,pack_first_tx_ready,1,2.137,2.137,92.478,94.614990234375,64,0,0,0
2,rank2,14,pack_mte3_exposed_wait,4,0.009,0.003,94.193,97.1820068359375,22528,0,0,0
2,rank2,15,kernel_total,1,24.664,24.664,91.352,116.0159912109375,0,0,0,0
2,rank2,15,pack_total,1,6.669,6.669,91.447,98.11599731445312,0,0,0,0
2,rank2,15,pack_input_wait,5,0.112,0.023,91.753,96.2559814453125,51200,0,0,0
2,rank2,15,pack_quantize,5,1.557,0.34,91.848,96.67898559570312,25600,55,0,0
2,rank2,15,pack_tx_publish,5,0.823,0.209,93.27,97.7760009765625,0,5,5,320
2,rank2,15,receive_total,1,17.549,17.549,98.295,115.843994140625,0,0,0,0
2,rank2,15,rx_flag_poll_wait,1,12.47,12.47,98.686,111.156005859375,6,30,24,330
2,rank2,15,rx_unpack_wait,6,1.077,0.41,111.455,114.5679931640625,31680,0,0,0
2,rank2,15,rx_unpack_dequant_clear,7,0.645,0.16,112.031,114.958984375,30720,66,0,0
2,rank2,15,rx_output,1,0.349,0.349,115.052,115.4010009765625,10240,0,0,0
2,rank2,15,start_gate,1,89.301,89.301,1.95,91.25100708007812,0,0,0,0
2,rank2,15,pack_tx_data_submit,5,0.103,0.021,92.296,96.82998657226562,28160,0,0,0
2,rank2,15,pack_first_tx_ready,1,2.14,2.14,91.46,93.60000610351562,68,0,0,0
2,rank2,15,pack_mte3_exposed_wait,5,0.01,0.003,93.183,97.44500732421875,28160,0,0,0
2,rank2,16,kernel_total,1,6.826,6.826,91.411,98.23699951171875,0,0,0,0
2,rank2,16,pack_total,1,5.672,5.672,91.506,97.177978515625,0,0,0,0
2,rank2,16,pack_input_wait,4,0.09,0.023,91.813,95.06198120117188,40960,0,0,0
2,rank2,16,pack_quantize,4,1.226,0.324,91.912,95.468994140625,20480,44,0,0
2,rank2,16,pack_tx_publish,4,0.696,0.229,93.32,96.73599243164062,0,4,4,256
2,rank2,16,receive_total,1,0.538,0.538,97.363,97.9010009765625,0,0,0,0
2,rank2,16,start_gate,1,88.577,88.577,2.733,91.30999755859375,0,0,0,0
2,rank2,16,pack_tx_data_submit,4,0.081,0.021,92.344,95.62698364257812,22528,0,0,0
2,rank2,16,pack_first_tx_ready,1,2.152,2.152,91.519,93.67098999023438,73,0,0,0
2,rank2,16,pack_mte3_exposed_wait,4,0.009,0.003,93.233,96.27398681640625,22528,0,0,0
2,rank2,17,kernel_total,1,26.847,26.847,91.719,118.56597900390625,0,0,0,0
2,rank2,17,pack_total,1,6.625,6.625,91.814,98.43899536132812,0,0,0,0
2,rank2,17,pack_input_wait,5,0.112,0.023,92.117,96.6619873046875,51200,0,0,0
2,rank2,17,pack_quantize,5,1.563,0.343,92.211,97.0889892578125,25600,55,0,0
2,rank2,17,pack_tx_publish,5,0.794,0.232,93.646,98.08200073242188,0,5,5,320
2,rank2,17,receive_total,1,19.729,19.729,98.645,118.37399291992188,0,0,0,0
2,rank2,17,rx_flag_poll_wait,1,14.817,14.817,99.038,113.85498046875,8,36,30,396
2,rank2,17,rx_unpack_wait,6,1.014,0.403,114.123,117.20999145507812,31680,0,0,0
2,rank2,17,rx_unpack_dequant_clear,7,0.666,0.184,114.685,117.60098266601562,30720,66,0,0
2,rank2,17,rx_output,1,0.34,0.34,117.698,118.03799438476562,10240,0,0,0
2,rank2,17,start_gate,1,89.511,89.511,2.107,91.61798095703125,0,0,0,0
2,rank2,17,pack_tx_data_submit,5,0.102,0.021,92.651,97.24099731445312,28160,0,0,0
2,rank2,17,pack_first_tx_ready,1,2.178,2.178,91.827,94.0050048828125,77,0,0,0
2,rank2,17,pack_mte3_exposed_wait,5,0.013,0.004,93.561,97.76199340820312,28160,0,0,0
2,rank2,18,kernel_total,1,32.438,32.438,91.303,123.74099731445312,0,0,0,0
2,rank2,18,pack_total,1,5.694,5.694,91.397,97.09100341796875,0,0,0,0
2,rank2,18,pack_input_wait,4,0.088,0.022,91.704,95.12899780273438,40960,0,0,0
2,rank2,18,pack_quantize,4,1.278,0.373,91.804,95.53500366210938,20480,44,0,0
2,rank2,18,pack_tx_publish,4,0.715,0.239,93.273,96.67599487304688,0,4,4,256
2,rank2,18,receive_total,1,26.282,26.282,97.283,123.56500244140625,0,0,0,0
2,rank2,18,rx_flag_poll_wait,1,21.426,21.426,97.678,119.10400390625,16,53,47,583
2,rank2,18,rx_unpack_wait,6,0.847,0.313,119.392,122.28799438476562,31680,0,0,0
2,rank2,18,rx_unpack_dequant_clear,7,0.65,0.165,119.866,122.67898559570312,30720,66,0,0
2,rank2,18,rx_output,1,0.344,0.344,122.779,123.12298583984375,10240,0,0,0
2,rank2,18,start_gate,1,88.875,88.875,2.327,91.20199584960938,0,0,0,0
2,rank2,18,pack_tx_data_submit,4,0.083,0.021,92.285,95.6929931640625,22528,0,0,0
2,rank2,18,pack_first_tx_ready,1,2.23,2.23,91.41,93.63998413085938,82,0,0,0
2,rank2,18,pack_mte3_exposed_wait,4,0.009,0.003,93.184,96.22000122070312,22528,0,0,0
2,rank2,19,kernel_total,1,27.637,27.637,91.28,118.9169921875,0,0,0,0
2,rank2,19,pack_total,1,6.812,6.812,91.374,98.18600463867188,0,0,0,0
2,rank2,19,pack_input_wait,5,0.113,0.023,91.68,96.23800659179688,51200,0,0,0
2,rank2,19,pack_quantize,5,1.567,0.347,91.78,96.66299438476562,25600,55,0,0
2,rank2,19,pack_tx_publish,5,0.947,0.238,93.212,97.85498046875,0,5,5,320
2,rank2,19,receive_total,1,20.378,20.378,98.362,118.739990234375,0,0,0,0
2,rank2,19,rx_flag_poll_wait,1,15.457,15.457,98.747,114.2039794921875,10,38,32,418
2,rank2,19,rx_unpack_wait,6,0.907,0.309,114.505,117.4639892578125,31680,0,0,0
2,rank2,19,rx_unpack_dequant_clear,7,0.65,0.165,114.976,117.85598754882812,30720,66,0,0
2,rank2,19,rx_output,1,0.344,0.344,117.953,118.2969970703125,10240,0,0,0
2,rank2,19,start_gate,1,88.821,88.821,2.358,91.17898559570312,0,0,0,0
2,rank2,19,pack_tx_data_submit,5,0.102,0.021,92.235,96.81399536132812,28160,0,0,0
2,rank2,19,pack_first_tx_ready,1,2.184,2.184,91.387,93.57098388671875,86,0,0,0
2,rank2,19,pack_mte3_exposed_wait,5,0.011,0.003,93.125,97.45498657226562,28160,0,0,0
2,rank2,20,kernel_total,1,33.067,33.067,92.39,125.45700073242188,0,0,0,0
2,rank2,20,pack_total,1,6.584,6.584,92.485,99.06900024414062,0,0,0,0
2,rank2,20,pack_input_wait,5,0.111,0.023,92.792,97.34100341796875,51200,0,0,0
2,rank2,20,pack_quantize,5,1.557,0.339,92.886,97.76998901367188,25600,55,0,0
2,rank2,20,pack_tx_publish,5,0.81,0.231,94.33,98.77099609375,0,5,5,320
2,rank2,20,receive_total,1,26.002,26.002,99.258,125.25997924804688,0,0,0,0
2,rank2,20,rx_flag_poll_wait,1,21.204,21.204,99.614,120.8179931640625,20,52,46,572
2,rank2,20,rx_unpack_wait,6,0.83,0.301,121.086,123.98098754882812,31680,0,0,0
2,rank2,20,rx_unpack_dequant_clear,7,0.656,0.176,121.541,124.37197875976562,30720,66,0,0
2,rank2,20,rx_output,1,0.346,0.346,124.469,124.81500244140625,10240,0,0,0
2,rank2,20,start_gate,1,88.898,88.898,3.387,92.28500366210938,0,0,0,0
2,rank2,20,pack_tx_data_submit,5,0.103,0.021,93.333,97.92098999023438,28160,0,0,0
2,rank2,20,pack_first_tx_ready,1,2.187,2.187,92.497,94.68399047851562,91,0,0,0
2,rank2,20,pack_mte3_exposed_wait,5,0.012,0.003,94.245,98.44900512695312,28160,0,0,0
2,rank2,21,kernel_total,1,6.433,6.433,92.447,98.8800048828125,0,0,0,0
2,rank2,21,pack_total,1,5.44,5.44,92.541,97.98098754882812,0,0,0,0
2,rank2,21,pack_input_wait,4,0.091,0.023,92.848,96.24600219726562,40960,0,0,0
2,rank2,21,pack_quantize,4,1.268,0.337,92.948,96.656982421875,20480,44,0,0
2,rank2,21,pack_tx_publish,4,0.702,0.232,94.36,97.68099975585938,0,4,4,256
2,rank2,21,receive_total,1,0.513,0.513,98.171,98.68399047851562,0,0,0,0
2,rank2,21,start_gate,1,89.101,89.101,3.24,92.34100341796875,0,0,0,0
2,rank2,21,pack_tx_data_submit,4,0.08,0.02,93.381,96.81399536132812,22528,0,0,0
2,rank2,21,pack_first_tx_ready,1,2.164,2.164,92.554,94.71798706054688,96,0,0,0
2,rank2,21,pack_mte3_exposed_wait,4,0.009,0.004,94.273,97.34298706054688,22528,0,0,0
2,rank2,22,kernel_total,1,31.886,31.886,91.755,123.6409912109375,0,0,0,0
2,rank2,22,pack_total,1,6.784,6.784,91.85,98.63400268554688,0,0,0,0
2,rank2,22,pack_input_wait,5,0.112,0.023,92.157,96.70700073242188,51200,0,0,0
2,rank2,22,pack_quantize,5,1.552,0.327,92.256,97.13198852539062,25600,55,0,0
2,rank2,22,pack_tx_publish,5,0.926,0.235,93.676,98.25900268554688,0,5,5,320
2,rank2,22,receive_total,1,24.652,24.652,98.809,123.46099853515625,0,0,0,0
2,rank2,22,rx_flag_poll_wait,1,19.723,19.723,99.218,118.94097900390625,18,49,43,539
2,rank2,22,rx_unpack_wait,6,0.913,0.318,119.225,122.18499755859375,31680,0,0,0
2,rank2,22,rx_unpack_dequant_clear,7,0.646,0.165,119.699,122.57598876953125,30720,66,0,0
