rank,host,core,stage,count,sum_us,max_us,start_us,end_us,aux0,aux1,aux2,aux3
0,rank0,43,udma_quiet,7,14.935,3.19,91.417,107.95199584960938,7,0,0,0
0,rank0,43,local_rx_wait,1,0.27,0.27,108.329,108.5989990234375,0,0,0,0
0,rank0,43,round_publish,1,5.047,5.047,112.998,118.04498291015625,1,64,1,1
0,rank0,43,global_round_wait,1,3.953,3.953,22.923,26.8759765625,1,127,0,0
0,rank0,43,start_gate,1,20.801,20.801,1.93,22.730987548828125,1,64,1,1
0,rank0,44,kernel_total,1,95.104,95.104,22.798,117.9019775390625,0,0,0,0
0,rank0,44,send_total,1,81.679,81.679,26.649,108.3280029296875,0,0,0,0
0,rank0,44,tx_meta_scan,35,5.825,0.442,30.679,89.28598022460938,0,6,29,0
0,rank0,44,tx_ready_poll,53,0.119,0.003,28.172,89.01397705078125,18,35,0,0
0,rank0,44,self_copy,6,5.552,0.996,36.045,90.260986328125,33792,0,0,0
0,rank0,44,udma_post,29,30.226,1.599,31.287,85.5780029296875,163328,29,1,0
0,rank0,44,udma_quiet,7,14.459,3.369,91.9,107.91598510742188,7,0,0,0
0,rank0,44,local_rx_wait,1,0.328,0.328,108.469,108.7969970703125,0,0,0,0
0,rank0,44,round_publish,1,4.822,4.822,112.8,117.62197875976562,1,64,1,1
0,rank0,44,global_round_wait,1,3.645,3.645,22.892,26.5369873046875,1,127,0,0
0,rank0,44,start_gate,1,20.668,20.668,2.032,22.699981689453125,1,64,1,1
0,rank0,45,kernel_total,1,96.315,96.315,22.514,118.8289794921875,0,0,0,0
0,rank0,45,send_total,1,79.631,79.631,26.797,106.427978515625,0,0,0,0
0,rank0,45,tx_meta_scan,35,5.665,0.206,29.85,87.2509765625,0,7,28,0
0,rank0,45,tx_ready_poll,48,0.105,0.003,28.314,86.97698974609375,13,35,0,0
0,rank0,45,self_copy,7,5.81,0.942,53.558,83.54598999023438,39424,0,0,0
0,rank0,45,udma_post,28,29.979,2.24,30.173,88.3389892578125,157696,28,1,0
0,rank0,45,udma_quiet,6,14.634,3.413,90.101,106.04598999023438,6,0,0,0
0,rank0,45,local_rx_wait,1,0.546,0.546,106.572,107.11798095703125,0,0,0,0
0,rank0,45,round_publish,1,5.664,5.664,112.881,118.54498291015625,1,64,1,1
0,rank0,45,global_round_wait,1,4.083,4.083,22.607,26.69000244140625,1,127,0,0
0,rank0,45,start_gate,1,20.332,20.332,2.088,22.41998291015625,1,64,1,1
0,rank0,46,kernel_total,1,96.486,96.486,22.893,119.37899780273438,0,0,0,0
0,rank0,46,send_total,1,80.887,80.887,26.547,107.43399047851562,0,0,0,0
0,rank0,46,tx_meta_scan,35,5.683,0.219,28.751,86.90298461914062,0,5,30,0
0,rank0,46,tx_ready_poll,48,0.109,0.003,28.072,86.5260009765625,13,35,0,0
0,rank0,46,self_copy,5,4.698,1.158,36.22,84.63497924804688,28160,0,0,0
0,rank0,46,udma_post,30,29.88,1.83,29.148,87.97000122070312,168960,30,1,0
0,rank0,46,udma_quiet,7,15.847,3.608,89.75,107.16000366210938,7,0,0,0
0,rank0,46,local_rx_wait,1,0.546,0.546,107.572,108.11798095703125,0,0,0,0
0,rank0,46,round_publish,1,6.255,6.255,112.852,119.10699462890625,1,64,1,1
0,rank0,46,global_round_wait,1,3.449,3.449,22.986,26.43499755859375,1,127,0,0
0,rank0,46,start_gate,1,21.53,21.53,1.269,22.798980712890625,1,64,1,1
0,rank0,47,kernel_total,1,95.928,95.928,23.057,118.9849853515625,0,0,0,0
0,rank0,47,send_total,1,80.508,80.508,27.036,107.54400634765625,0,0,0,0
0,rank0,47,tx_meta_scan,35,5.773,0.234,29.152,86.63299560546875,0,3,32,0
0,rank0,47,tx_ready_poll,45,0.11,0.003,28.563,86.208984375,10,35,0,0
0,rank0,47,self_copy,3,2.771,0.949,54.318,62.766998291015625,16896,0,0,0
0,rank0,47,udma_post,32,31.874,1.606,29.491,87.64599609375,180224,32,1,0
0,rank0,47,udma_quiet,7,16.129,3.604,89.58,107.25799560546875,7,0,0,0
0,rank0,47,local_rx_wait,1,0.542,0.542,107.687,108.22900390625,0,0,0,0
0,rank0,47,round_publish,1,5.775,5.775,112.938,118.71298217773438,1,64,1,1
0,rank0,47,global_round_wait,1,3.775,3.775,23.15,26.92498779296875,1,127,0,0
0,rank0,47,start_gate,1,21.119,21.119,1.835,22.9539794921875,1,64,1,1
0,rank0,48,kernel_total,1,95.457,95.457,22.673,118.1300048828125,0,0,0,0
0,rank0,48,send_total,1,81.615,81.615,27.009,108.62399291992188,0,0,0,0
0,rank0,48,tx_meta_scan,35,5.645,0.213,29.341,87.21600341796875,0,1,34,0
0,rank0,48,tx_ready_poll,48,0.116,0.003,28.531,86.87100219726562,13,35,0,0
0,rank0,48,self_copy,1,0.776,0.776,59.639,60.41497802734375,5632,0,0,0
0,rank0,48,udma_post,34,33.815,1.972,29.701,88.25399780273438,191488,34,1,0
0,rank0,48,udma_quiet,7,16.714,3.068,90.129,108.38699340820312,7,0,0,0
0,rank0,48,local_rx_wait,1,0.296,0.296,108.773,109.06900024414062,0,0,0,0
0,rank0,48,round_publish,1,5.013,5.013,112.828,117.84100341796875,1,64,1,1
0,rank0,48,global_round_wait,1,4.131,4.131,22.767,26.897979736328125,1,127,0,0
0,rank0,48,start_gate,1,21.092,21.092,1.482,22.574005126953125,1,64,1,1
0,rank0,49,kernel_total,1,94.643,94.643,22.872,117.51498413085938,0,0,0,0
0,rank0,49,send_total,1,80.351,80.351,26.897,107.24798583984375,0,0,0,0
0,rank0,49,tx_meta_scan,35,5.845,0.232,29.23,86.75997924804688,0,2,33,0
0,rank0,49,tx_ready_poll,47,0.11,0.003,28.418,86.375,12,35,0,0
0,rank0,49,self_copy,2,1.661,0.85,46.217,51.425994873046875,11264,0,0,0
0,rank0,49,udma_post,33,32.364,1.77,29.565,87.67599487304688,185856,33,1,0
0,rank0,49,udma_quiet,7,15.911,2.897,89.529,106.99899291992188,7,0,0,0
0,rank0,49,local_rx_wait,1,0.566,0.566,107.397,107.96298217773438,0,0,0,0
0,rank0,49,round_publish,1,4.313,4.313,112.911,117.2239990234375,1,64,1,1
0,rank0,49,global_round_wait,1,3.824,3.824,22.966,26.78997802734375,1,127,0,0
0,rank0,49,start_gate,1,20.769,20.769,2.009,22.777984619140625,1,64,1,1
0,rank0,50,kernel_total,1,85.561,85.561,22.77,108.33099365234375,0,0,0,0
0,rank0,50,send_total,1,80.608,80.608,26.78,107.38800048828125,0,0,0,0
0,rank0,50,tx_meta_scan,35,5.74,0.223,29.086,88.08297729492188,0,5,30,0
0,rank0,50,tx_ready_poll,47,0.105,0.003,28.298,87.72998046875,12,35,0,0
0,rank0,50,self_copy,5,4.773,1.499,38.909,85.92498779296875,28160,0,0,0
0,rank0,50,udma_post,30,30.605,1.853,29.433,89.13497924804688,168960,30,1,0
0,rank0,50,udma_quiet,7,14.648,2.868,90.987,107.135986328125,7,0,0,0
0,rank0,50,local_rx_wait,1,0.294,0.294,107.533,107.82699584960938,0,0,0,0
0,rank0,50,global_round_wait,1,3.802,3.802,22.863,26.66497802734375,0,0,0,0
0,rank0,50,start_gate,1,20.912,20.912,1.764,22.675994873046875,0,0,0,0
0,rank0,51,kernel_total,1,85.584,85.584,22.618,108.20199584960938,0,0,0,0
0,rank0,51,send_total,1,79.888,79.888,27.087,106.97500610351562,0,0,0,0
0,rank0,51,tx_meta_scan,35,5.728,0.245,29.471,88.0059814453125,0,4,31,0
0,rank0,51,tx_ready_poll,45,0.097,0.003,28.605,87.59698486328125,10,35,0,0
0,rank0,51,self_copy,4,3.399,0.971,46.424,82.60498046875,22528,0,0,0
0,rank0,51,udma_post,31,32.027,1.79,29.843,88.91799926757812,174592,31,1,0
0,rank0,51,udma_quiet,7,14.403,3.258,90.783,106.71798706054688,7,0,0,0
0,rank0,51,local_rx_wait,1,0.556,0.556,107.139,107.69497680664062,0,0,0,0
0,rank0,51,global_round_wait,1,4.268,4.268,22.712,26.97998046875,0,0,0,0
0,rank0,51,start_gate,1,22.524,22.524,0.0,22.52398681640625,0,0,0,0
0,rank0,52,kernel_total,1,84.833,84.833,22.848,107.68099975585938,0,0,0,0
0,rank0,52,send_total,1,80.134,80.134,26.623,106.75698852539062,0,0,0,0
0,rank0,52,tx_meta_scan,35,5.546,0.187,30.472,88.31597900390625,0,7,28,0
0,rank0,52,tx_ready_poll,51,0.119,0.003,28.137,88.04898071289062,16,35,0,0
0,rank0,52,self_copy,7,5.942,0.936,41.464,86.12698364257812,39424,0,0,0
0,rank0,52,udma_post,28,28.979,1.663,30.769,89.33297729492188,157696,28,1,0
0,rank0,52,udma_quiet,7,13.942,2.922,91.018,106.51699829101562,7,0,0,0
0,rank0,52,local_rx_wait,1,0.282,0.282,106.908,107.19000244140625,0,0,0,0
0,rank0,52,global_round_wait,1,3.571,3.571,22.941,26.511993408203125,0,0,0,0
0,rank0,52,start_gate,1,22.439,22.439,0.315,22.753997802734375,0,0,0,0
0,rank0,53,kernel_total,1,84.697,84.697,22.645,107.34197998046875,0,0,0,0
0,rank0,53,send_total,1,79.525,79.525,26.699,106.2239990234375,0,0,0,0
0,rank0,53,tx_meta_scan,35,5.624,0.186,29.481,86.47698974609375,0,2,33,0
0,rank0,53,tx_ready_poll,46,0.105,0.003,28.212,86.05999755859375,11,35,0,0
0,rank0,53,self_copy,2,1.538,0.795,62.459,81.35598754882812,11264,0,0,0
0,rank0,53,udma_post,33,32.657,2.122,29.804,87.41799926757812,185856,33,1,0
0,rank0,53,udma_quiet,7,15.177,4.045,89.244,105.95599365234375,7,0,0,0
0,rank0,53,local_rx_wait,1,0.468,0.468,106.377,106.84500122070312,0,0,0,0
0,rank0,53,global_round_wait,1,3.853,3.853,22.739,26.59197998046875,0,0,0,0
0,rank0,53,start_gate,1,22.273,22.273,0.279,22.552001953125,0,0,0,0
0,rank0,54,kernel_total,1,81.36,81.36,23.495,104.85498046875,0,0,0,0
0,rank0,54,send_total,1,77.145,77.145,26.598,103.74298095703125,0,0,0,0
0,rank0,54,tx_meta_scan,35,5.862,0.228,28.543,84.9639892578125,0,5,30,0
0,rank0,54,tx_ready_poll,44,0.099,0.003,28.113,84.59197998046875,9,35,0,0
0,rank0,54,self_copy,5,4.092,0.89,31.911,68.00900268554688,28160,0,0,0
0,rank0,54,udma_post,30,30.021,1.695,28.888,86.04098510742188,168960,30,1,0
0,rank0,54,udma_quiet,7,13.967,2.902,87.991,103.489990234375,7,0,0,0
0,rank0,54,local_rx_wait,1,0.423,0.423,103.894,104.31698608398438,0,0,0,0
0,rank0,54,global_round_wait,1,2.901,2.901,23.59,26.490997314453125,0,0,0,0
0,rank0,54,start_gate,1,23.341,23.341,0.06,23.4010009765625,0,0,0,0
0,rank0,55,kernel_total,1,88.471,88.471,22.696,111.1669921875,0,0,0,0
0,rank0,55,send_total,1,83.4,83.4,26.827,110.22698974609375,0,0,0,0
0,rank0,55,tx_meta_scan,35,5.557,0.174,28.71,88.45700073242188,0,4,31,0
0,rank0,55,tx_ready_poll,43,0.109,0.003,28.344,88.13198852539062,8,35,0,0
0,rank0,55,self_copy,4,3.623,1.174,49.947,79.56900024414062,22528,0,0,0
0,rank0,55,udma_post,31,34.521,1.966,29.059,89.49099731445312,174592,31,1,0
0,rank0,55,udma_quiet,7,16.672,3.564,91.461,109.95700073242188,7,0,0,0
0,rank0,55,local_rx_wait,1,0.289,0.289,110.377,110.66598510742188,0,0,0,0
0,rank0,55,global_round_wait,1,3.927,3.927,22.789,26.71600341796875,0,0,0,0
0,rank0,55,start_gate,1,22.231,22.231,0.371,22.60198974609375,0,0,0,0
0,rank0,56,kernel_total,1,89.307,89.307,22.742,112.04898071289062,0,0,0,0
0,rank0,56,send_total,1,83.904,83.904,27.061,110.96499633789062,0,0,0,0
0,rank0,56,tx_meta_scan,35,5.811,0.222,29.031,89.70797729492188,0,3,32,0
0,rank0,56,tx_ready_poll,45,0.105,0.003,28.577,89.38198852539062,10,35,0,0
0,rank0,56,self_copy,3,3.026,1.335,29.369,71.6300048828125,16896,0,0,0
0,rank0,56,udma_post,32,34.723,2.131,31.412,90.77398681640625,180224,32,1,0
0,rank0,56,udma_quiet,7,16.34,3.31,92.677,110.6929931640625,7,0,0,0
0,rank0,56,local_rx_wait,1,0.334,0.334,111.105,111.43899536132812,0,0,0,0
0,rank0,56,global_round_wait,1,4.115,4.115,22.835,26.949981689453125,0,0,0,0
0,rank0,56,start_gate,1,20.706,20.706,1.942,22.647979736328125,0,0,0,0
0,rank0,57,kernel_total,1,84.804,84.804,24.412,109.21600341796875,0,0,0,0
0,rank0,57,send_total,1,81.367,81.367,26.745,108.11199951171875,0,0,0,0
0,rank0,57,tx_meta_scan,35,5.838,0.259,28.642,87.06399536132812,0,3,32,0
0,rank0,57,tx_ready_poll,42,0.086,0.003,28.261,86.65798950195312,7,35,0,0
0,rank0,57,self_copy,3,2.668,0.941,45.902,63.532989501953125,16896,0,0,0
0,rank0,57,udma_post,32,33.636,2.083,29.008,88.13699340820312,180224,32,1,0
0,rank0,57,udma_quiet,7,15.973,4.018,90.206,107.86300659179688,7,0,0,0
0,rank0,57,local_rx_wait,1,0.439,0.439,108.256,108.69497680664062,0,0,0,0
0,rank0,57,global_round_wait,1,2.133,2.133,24.505,26.63800048828125,0,0,0,0
0,rank0,57,start_gate,1,23.127,23.127,1.19,24.316986083984375,0,0,0,0
0,rank0,58,kernel_total,1,85.114,85.114,23.128,108.24200439453125,0,0,0,0
0,rank0,58,send_total,1,80.353,80.353,26.568,106.92098999023438,0,0,0,0
0,rank0,58,tx_meta_scan,35,5.787,0.217,28.563,87.15399169921875,0,4,31,0
0,rank0,58,tx_ready_poll,42,0.087,0.003,28.082,86.708984375,7,35,0,0
0,rank0,58,self_copy,4,3.405,1.008,66.805,88.10897827148438,22528,0,0,0
0,rank0,58,udma_post,31,32.45,1.981,28.923,86.53997802734375,174592,31,1,0
0,rank0,58,udma_quiet,7,14.882,3.205,90.181,106.6619873046875,7,0,0,0
0,rank0,58,local_rx_wait,1,0.42,0.42,107.181,107.60098266601562,0,0,0,0
0,rank0,58,global_round_wait,1,3.238,3.238,23.222,26.459991455078125,0,0,0,0
0,rank0,58,start_gate,1,22.173,22.173,0.862,23.035003662109375,0,0,0,0
0,rank0,59,kernel_total,1,85.451,85.451,24.054,109.5050048828125,0,0,0,0
0,rank0,59,send_total,1,81.592,81.592,26.932,108.52398681640625,0,0,0,0
0,rank0,59,tx_meta_scan,35,5.934,0.254,29.458,88.24697875976562,0,2,33,0
0,rank0,59,tx_ready_poll,44,0.096,0.003,28.45,87.94497680664062,9,35,0,0
0,rank0,59,self_copy,2,1.526,0.804,47.556,51.333984375,11264,0,0,0
0,rank0,59,udma_post,33,34.716,1.846,29.884,89.34799194335938,185856,33,1,0
0,rank0,59,udma_quiet,7,15.508,3.592,91.217,108.27499389648438,7,0,0,0
0,rank0,59,local_rx_wait,1,0.298,0.298,108.672,108.97000122070312,0,0,0,0
0,rank0,59,global_round_wait,1,2.673,2.673,24.148,26.82098388671875,0,0,0,0
0,rank0,59,start_gate,1,22.419,22.419,1.537,23.95599365234375,0,0,0,0
0,rank0,60,kernel_total,1,83.864,83.864,24.136,108.0,0,0,0,0
0,rank0,60,send_total,1,79.937,79.937,26.955,106.89199829101562,0,0,0,0
0,rank0,60,tx_meta_scan,35,6.044,0.246,29.418,86.79800415039062,0,4,31,0
0,rank0,60,tx_ready_poll,44,0.105,0.003,28.494,86.42300415039062,9,35,0,0
0,rank0,60,self_copy,4,3.289,0.952,29.719,76.28298950195312,22528,0,0,0
0,rank0,60,udma_post,31,30.78,1.588,31.581,87.739990234375,174592,31,1,0
0,rank0,60,udma_quiet,7,15.49,2.818,89.607,106.63400268554688,7,0,0,0
0,rank0,60,local_rx_wait,1,0.418,0.418,107.047,107.46499633789062,0,0,0,0
0,rank0,60,global_round_wait,1,2.615,2.615,24.229,26.843994140625,0,0,0,0
0,rank0,60,start_gate,1,24.001,24.001,0.036,24.0369873046875,0,0,0,0
0,rank0,61,kernel_total,1,86.988,86.988,23.111,110.0989990234375,0,0,0,0
0,rank0,61,send_total,1,82.233,82.233,26.879,109.11199951171875,0,0,0,0
0,rank0,61,tx_meta_scan,35,5.832,0.231,29.274,88.7349853515625,0,2,33,0
0,rank0,61,tx_ready_poll,45,0.106,0.003,28.488,88.4169921875,10,35,0,0
0,rank0,61,self_copy,2,1.524,0.764,71.79,82.0579833984375,11264,0,0,0
0,rank0,61,udma_post,33,36.043,1.966,29.601,89.79598999023438,185856,33,1,0
0,rank0,61,udma_quiet,7,15.518,3.285,91.668,108.74298095703125,7,0,0,0
0,rank0,61,local_rx_wait,1,0.304,0.304,109.271,109.57498168945312,0,0,0,0
0,rank0,61,global_round_wait,1,3.564,3.564,23.204,26.76800537109375,0,0,0,0
0,rank0,61,start_gate,1,21.29,21.29,1.722,23.011993408203125,0,0,0,0
0,rank0,62,kernel_total,1,87.294,87.294,22.55,109.843994140625,0,0,0,0
0,rank0,62,send_total,1,81.134,81.134,26.677,107.81100463867188,0,0,0,0
0,rank0,62,tx_meta_scan,34,5.559,0.211,29.114,86.02398681640625,0,2,32,0
0,rank0,62,tx_ready_poll,45,0.112,0.003,28.212,85.63400268554688,11,34,0,0
0,rank0,62,self_copy,2,1.545,0.819,55.895,61.014984130859375,11264,0,0,0
0,rank0,62,udma_post,32,33.252,2.032,29.535,87.10598754882812,180224,32,1,0
0,rank0,62,udma_quiet,7,17.025,4.051,88.978,107.55599975585938,7,0,0,0
0,rank0,62,local_rx_wait,1,1.338,1.338,107.966,109.30398559570312,0,0,0,0
0,rank0,62,global_round_wait,1,3.921,3.921,22.644,26.56500244140625,0,0,0,0
0,rank0,62,start_gate,1,22.289,22.289,0.162,22.45098876953125,0,0,0,0
0,rank0,63,kernel_total,1,85.46,85.46,22.499,107.958984375,0,0,0,0
0,rank0,63,send_total,1,80.086,80.086,26.855,106.94097900390625,0,0,0,0
0,rank0,63,tx_meta_scan,34,5.575,0.206,29.317,87.87100219726562,0,6,28,0
0,rank0,63,tx_ready_poll,47,0.104,0.003,28.4,87.54400634765625,13,34,0,0
0,rank0,63,self_copy,6,5.362,1.073,51.114,74.43099975585938,33792,0,0,0
0,rank0,63,udma_post,28,30.783,1.902,29.635,88.94097900390625,157696,28,1,0
0,rank0,63,udma_quiet,7,14.334,4.054,90.745,106.68499755859375,7,0,0,0
0,rank0,63,local_rx_wait,1,0.333,0.333,107.096,107.42898559570312,0,0,0,0
0,rank0,63,global_round_wait,1,4.155,4.155,22.593,26.74798583984375,0,0,0,0
0,rank0,63,start_gate,1,22.315,22.315,0.085,22.399993896484375,0,0,0,0
1,rank1,0,kernel_total,1,79.388,79.388,48.244,127.63198852539062,0,0,0,0
1,rank1,0,pack_total,1,21.882,21.882,48.339,70.22100830078125,0,0,0,0
1,rank1,0,pack_input_wait,18,0.401,0.023,48.647,68.41900634765625,184320,0,0,0
1,rank1,0,pack_quantize,18,5.521,0.334,48.742,68.81698608398438,92160,198,0,0
1,rank1,0,pack_tx_publish,18,3.046,0.228,50.141,69.89199829101562,0,18,18,1152
1,rank1,0,receive_total,1,57.001,57.001,70.444,127.44500732421875,0,0,0,0
1,rank1,0,rx_flag_poll_wait,3,43.194,41.955,70.83,123.00799560546875,32,97,79,1067
1,rank1,0,rx_unpack_wait,18,3.687,0.394,113.062,126.28399658203125,95040,0,0,0
1,rank1,0,rx_unpack_dequant_clear,21,1.778,0.166,113.529,126.66500854492188,92160,198,0,0
1,rank1,0,rx_output,3,1.055,0.354,116.881,127.10299682617188,30720,2,1,0
1,rank1,0,start_gate,1,46.485,46.485,1.658,48.14300537109375,0,0,0,0
1,rank1,0,pack_tx_data_submit,18,0.373,0.021,49.168,68.96701049804688,101376,0,0,0
1,rank1,0,pack_first_tx_ready,1,2.132,2.132,48.352,50.4840087890625,0,0,0,0
1,rank1,0,pack_mte3_exposed_wait,18,0.032,0.003,50.053,69.45498657226562,101376,0,0,0
1,rank1,1,kernel_total,1,69.388,69.388,48.624,118.01199340820312,0,0,0,0
1,rank1,1,pack_total,1,22.418,22.418,48.719,71.13699340820312,0,0,0,0
1,rank1,1,pack_input_wait,18,0.407,0.023,49.165,69.10800170898438,184320,0,0,0
1,rank1,1,pack_quantize,18,5.534,0.331,49.268,69.50601196289062,92160,198,0,0
1,rank1,1,pack_tx_publish,18,3.238,0.311,50.676,70.75900268554688,0,18,18,1152
1,rank1,1,receive_total,1,46.468,46.468,71.361,117.82901000976562,0,0,0,0
1,rank1,1,rx_flag_poll_wait,3,32.252,28.663,71.79,112.96701049804688,25,72,54,792
1,rank1,1,rx_unpack_wait,18,3.922,0.354,100.735,116.55801391601562,95040,0,0,0
1,rank1,1,rx_unpack_dequant_clear,21,1.772,0.168,101.12,116.94000244140625,92160,198,0,0
1,rank1,1,rx_output,3,1.047,0.353,104.302,117.37600708007812,30720,2,1,0
1,rank1,1,start_gate,1,48.453,48.453,0.069,48.522003173828125,0,0,0,0
1,rank1,1,pack_tx_data_submit,18,0.37,0.021,49.691,69.65499877929688,101376,0,0,0
1,rank1,1,pack_first_tx_ready,1,2.269,2.269,48.732,51.001007080078125,18,0,0,0
1,rank1,1,pack_mte3_exposed_wait,18,0.033,0.003,50.585,70.16500854492188,101376,0,0,0
1,rank1,2,kernel_total,1,74.001,74.001,48.387,122.38800048828125,0,0,0,0
1,rank1,2,pack_total,1,22.508,22.508,48.481,70.989013671875,0,0,0,0
1,rank1,2,pack_input_wait,18,0.404,0.023,48.789,69.02899169921875,184320,0,0,0
1,rank1,2,pack_quantize,18,5.752,0.378,48.883,69.44900512695312,92160,198,0,0
1,rank1,2,pack_tx_publish,18,3.345,0.237,50.308,70.67401123046875,0,18,18,1152
1,rank1,2,receive_total,1,50.995,50.995,71.204,122.19900512695312,0,0,0,0
1,rank1,2,rx_flag_poll_wait,3,37.02,34.574,71.598,117.56399536132812,32,84,66,924
1,rank1,2,rx_unpack_wait,18,3.717,0.376,106.462,120.95199584960938,95040,0,0,0
1,rank1,2,rx_unpack_dequant_clear,21,1.769,0.176,106.897,121.3330078125,92160,198,0,0
1,rank1,2,rx_output,3,1.03,0.345,110.003,121.75698852539062,30720,2,1,0
1,rank1,2,start_gate,1,46.725,46.725,1.561,48.2860107421875,0,0,0,0
1,rank1,2,pack_tx_data_submit,18,0.373,0.021,49.329,69.5989990234375,101376,0,0,0
1,rank1,2,pack_first_tx_ready,1,2.172,2.172,48.494,50.666015625,36,0,0,0
1,rank1,2,pack_mte3_exposed_wait,18,0.038,0.004,50.217,70.10101318359375,101376,0,0,0
1,rank1,3,kernel_total,1,77.473,77.473,48.341,125.81399536132812,0,0,0,0
1,rank1,3,pack_total,1,23.566,23.566,48.435,72.00100708007812,0,0,0,0
1,rank1,3,pack_input_wait,19,0.428,0.023,48.742,70.11700439453125,194560,0,0,0
1,rank1,3,pack_quantize,19,5.881,0.329,48.837,70.53201293945312,97280,209,0,0
1,rank1,3,pack_tx_publish,19,3.679,0.247,50.24,71.66299438476562,0,19,19,1216
1,rank1,3,receive_total,1,53.399,53.399,72.23,125.62899780273438,0,0,0,0
1,rank1,3,rx_flag_poll_wait,3,39.353,38.132,72.637,121.05999755859375,32,88,70,968
1,rank1,3,rx_unpack_wait,18,3.815,0.455,111.055,124.50698852539062,95040,0,0,0
1,rank1,3,rx_unpack_dequant_clear,21,1.787,0.176,111.499,124.88800048828125,92160,198,0,0
1,rank1,3,rx_output,3,1.024,0.345,114.859,125.31100463867188,30720,2,1,0
1,rank1,3,start_gate,1,46.653,46.653,1.586,48.239013671875,0,0,0,0
1,rank1,3,pack_tx_data_submit,19,0.391,0.021,49.258,70.67800903320312,107008,0,0,0
1,rank1,3,pack_first_tx_ready,1,2.145,2.145,48.448,50.592987060546875,54,0,0,0
1,rank1,3,pack_mte3_exposed_wait,19,0.037,0.003,50.149,71.30899047851562,107008,0,0,0
1,rank1,4,kernel_total,1,75.628,75.628,48.801,124.42901611328125,0,0,0,0
1,rank1,4,pack_total,1,22.311,22.311,48.895,71.20599365234375,0,0,0,0
1,rank1,4,pack_input_wait,18,0.407,0.023,49.202,69.35299682617188,184320,0,0,0
1,rank1,4,pack_quantize,18,5.548,0.347,49.296,69.7449951171875,92160,198,0,0
1,rank1,4,pack_tx_publish,18,3.472,0.238,50.717,70.875,0,18,18,1152
1,rank1,4,receive_total,1,52.829,52.829,71.422,124.25100708007812,0,0,0,0
1,rank1,4,rx_flag_poll_wait,3,38.974,35.064,71.862,119.5989990234375,24,90,72,990
1,rank1,4,rx_unpack_wait,18,3.553,0.521,107.201,122.97698974609375,95040,0,0,0
1,rank1,4,rx_unpack_dequant_clear,21,1.74,0.153,107.675,123.3590087890625,92160,198,0,0
1,rank1,4,rx_output,3,1.044,0.353,110.793,123.791015625,30720,3,2,0
1,rank1,4,start_gate,1,47.934,47.934,0.766,48.70001220703125,0,0,0,0
1,rank1,4,pack_tx_data_submit,18,0.376,0.021,49.735,69.90301513671875,101376,0,0,0
1,rank1,4,pack_first_tx_ready,1,2.165,2.165,48.908,51.072998046875,73,0,0,0
1,rank1,4,pack_mte3_exposed_wait,18,0.036,0.003,50.629,70.50900268554688,101376,0,0,0
1,rank1,5,kernel_total,1,76.123,76.123,48.555,124.67800903320312,0,0,0,0
1,rank1,5,pack_total,1,22.094,22.094,48.649,70.74301147460938,0,0,0,0
1,rank1,5,pack_input_wait,18,0.403,0.023,48.953,68.91500854492188,184320,0,0,0
1,rank1,5,pack_quantize,18,5.522,0.338,49.048,69.31698608398438,92160,198,0,0
1,rank1,5,pack_tx_publish,18,3.28,0.309,50.475,70.4110107421875,0,18,18,1152
1,rank1,5,receive_total,1,53.558,53.558,70.942,124.5,0,0,0,0
1,rank1,5,rx_flag_poll_wait,3,39.926,38.199,71.37,120.156005859375,29,91,73,1001
1,rank1,5,rx_unpack_wait,18,3.531,0.384,109.845,123.34298706054688,95040,0,0,0
1,rank1,5,rx_unpack_dequant_clear,21,1.763,0.163,110.301,123.72299194335938,92160,198,0,0
1,rank1,5,rx_output,3,1.029,0.346,113.583,124.15200805664062,30720,1,1,0
1,rank1,5,start_gate,1,48.234,48.234,0.219,48.4530029296875,0,0,0,0
1,rank1,5,pack_tx_data_submit,18,0.369,0.021,49.478,69.46600341796875,101376,0,0,0
1,rank1,5,pack_first_tx_ready,1,2.16,2.16,48.662,50.821990966796875,91,0,0,0
1,rank1,5,pack_mte3_exposed_wait,18,0.036,0.004,50.386,70.06399536132812,101376,0,0,0
1,rank1,6,kernel_total,1,81.149,81.149,48.579,129.72799682617188,0,0,0,0
1,rank1,6,pack_total,1,23.249,23.249,48.673,71.9219970703125,0,0,0,0
1,rank1,6,pack_input_wait,19,0.422,0.023,48.98,70.05099487304688,194560,0,0,0
1,rank1,6,pack_quantize,19,5.835,0.341,49.075,70.4530029296875,97280,209,0,0
1,rank1,6,pack_tx_publish,19,3.34,0.243,50.48,71.60400390625,0,19,19,1216
1,rank1,6,receive_total,1,57.41,57.41,72.133,129.54299926757812,0,0,0,0
1,rank1,6,rx_flag_poll_wait,3,43.939,42.644,72.515,125.2659912109375,40,98,80,1078
1,rank1,6,rx_unpack_wait,18,3.35,0.347,115.435,128.40798950195312,95040,0,0,0
1,rank1,6,rx_unpack_dequant_clear,21,1.785,0.175,115.818,128.78900146484375,92160,198,0,0
1,rank1,6,rx_output,3,1.027,0.346,119.204,129.21499633789062,30720,2,2,0
1,rank1,6,start_gate,1,46.786,46.786,1.692,48.477996826171875,0,0,0,0
1,rank1,6,pack_tx_data_submit,19,0.39,0.021,49.509,70.59799194335938,107008,0,0,0
1,rank1,6,pack_first_tx_ready,1,2.14,2.14,48.686,50.82598876953125,109,0,0,0
